1,3,3,1,3,1,
2,2,1,1,2,2,
8,8,0,1,0,0,
1,1,1,1,6,2,
3,1,1,1,2,2,
2,1,1,1,2,2,
1,2,1,1,1,2,
1,1,1,1,1,2,
0,0,4,0,1,1,
8,8,8,4,1,0,
0,0,0,1,0,0,
0,0,8,24,1,4,
1,1,4,1,1,1,
0,1,4,0,1,4,
0,0,0,0,0,0,
0,0,0,9,1,1,
0,0,0,9,0,1,
8,8,8,5,1,0,
2,1,4,0,0,4,
8,8,12,5,0,4,
0,0,8,2,1,4,
0,0,0,0,0,0,
1,1,4,1,1,1,
0,0,0,0,3,4,
2,2,2,24,4,0,
0,0,0,1,2,2,
4,4,12,5,0,4,
2,2,1,1,3,2,
1,1,5,1,6,7,
7,2,2,1,1,1,
1,1,5,5,6,7,
1,1,5,5,6,2,
2,1,5,1,6,7,
1,1,1,1,1,1,
1,1,1,1,3,1,
0,1,1,1,2,2,
2,2,1,5,6,7,
3,3,1,1,1,1,
1,1,1,1,2,2,
1,2,1,2,2,2,
8,8,0,9,3,1,
0,0,0,4,3,4,
0,0,0,1,0,0,
27,27,12,27,0,0,
0,1,0,1,3,0,
27,27,8,2,0,0,
4,4,8,2,0,0,
4,4,8,0,0,0,
27,27,8,4,1,1,
0,0,0,4,1,4,
0,0,0,5,0,1,
0,0,0,0,1,0,
2,1,4,5,1,1,
2,1,4,1,3,4,
0,0,8,1,0,0,
1,1,1,0,1,1,
0,0,0,1,1,1,
0,0,0,1,0,4,
2,1,3,1,1,1,
2,2,1,1,2,2,
2,2,1,2,1,2,
1,1,5,5,6,7,
2,2,1,1,1,1,
1,1,5,5,6,7,
1,1,5,1,1,1,
2,2,1,2,2,2,
3,3,3,1,3,2,
1,2,1,0,2,2,
3,1,2,2,6,7,
1,2,1,2,6,7,
2,2,2,1,6,2,
1,2,1,2,2,7,
0,0,0,5,1,1,
0,0,0,9,1,1,
0,0,8,5,1,0,
27,27,12,1,1,0,
8,8,8,0,1,1,
27,27,8,2,0,0,
0,0,4,0,3,1,
0,0,4,0,3,1,
0,1,1,0,3,1,
27,27,0,9,1,1,
27,27,8,4,0,1,
0,0,0,9,1,0,
2,1,4,0,1,1,
1,1,4,0,1,1,
2,2,1,2,1,1,
0,0,0,1,1,0,
0,0,0,1,0,0,
27,27,12,24,0,4,
0,0,8,5,1,0,
27,8,8,1,0,0,
2,2,1,5,6,7,
1,1,5,5,6,7,
1,1,5,5,6,7,
1,1,5,1,6,7,
1,1,5,5,6,7,
1,1,5,1,6,2,
2,2,1,2,2,2,
2,2,3,1,1,2,
1,1,1,1,3,1,
2,3,1,1,6,7,
2,2,5,5,6,7,
2,2,1,2,6,7,
8,8,0,5,3,4,
0,27,0,9,3,1,
0,0,0,5,1,1,
1,1,4,0,3,4,
0,1,4,0,3,0,
27,27,0,4,1,1,
8,8,0,4,0,1,
0,0,0,9,3,1,
0,0,0,5,1,0,
0,0,0,9,0,1,
8,0,0,9,1,4,
1,1,4,0,0,1,
1,1,4,1,0,0,
27,27,0,4,1,1,
0,8,0,9,0,1,
1,1,4,1,1,0,
4,2,4,1,4,2,
0,27,8,1,0,0,
0,1,1,1,1,1,
0,0,0,2,0,0,
1,1,4,1,1,1,
2,2,1,2,2,2,
7,2,1,2,3,2,
1,1,4,1,3,4,
1,1,1,1,3,1,
2,2,1,5,1,1,
2,2,3,1,1,1,
0,0,4,1,3,4,
8,4,8,1,4,4,
0,0,0,0,1,1,
3,2,2,1,6,7,
1,1,1,1,2,2,
0,0,4,0,1,1,
8,8,0,9,0,0,
0,0,4,0,3,4,
0,0,1,0,1,1,
0,0,0,1,0,0,
8,8,8,2,1,1,
0,0,0,4,1,1,
8,8,0,9,0,1,
0,0,4,5,0,0,
8,8,8,4,0,1,
0,0,4,0,0,4,
2,2,1,2,1,1,
0,0,4,5,3,0,
8,8,0,5,1,0,
0,0,0,9,1,0,
0,0,0,0,1,1,
0,0,0,2,0,1,
8,27,12,1,4,2,
0,0,8,24,0,4,
0,0,0,2,2,0,
27,4,12,5,0,4,
3,3,1,1,1,1,
3,2,4,1,1,1,
0,0,8,24,0,4,
0,0,0,5,3,1,
0,0,0,1,1,0,
0,0,0,2,1,1,
0,0,0,24,0,0,
27,27,8,1,0,4,
2,2,2,1,4,2,
0,0,0,1,1,1,
2,2,3,0,2,2,
27,27,8,9,1,1,
27,27,8,5,3,4,
0,0,0,5,0,0,
0,0,4,9,3,4,
8,8,8,2,1,1,
0,0,0,9,3,0,
8,27,8,2,1,0,
0,0,4,9,3,4,
0,0,0,5,0,4,
0,0,0,9,0,4,
0,0,0,5,0,0,
0,0,4,0,1,1,
8,8,0,9,1,1,
0,0,0,9,3,1,
8,8,8,4,0,1,
0,0,4,5,1,1,
8,8,8,1,1,0,
0,27,8,1,4,4,
0,0,8,1,0,0,
0,27,12,1,4,4,
8,8,8,0,0,0,
2,2,1,1,2,2,
8,0,0,1,0,0,
2,1,4,1,1,1,
2,2,1,2,1,1,
0,0,0,1,3,4,
0,0,0,1,1,1,
0,0,4,2,4,4,
4,4,12,2,4,2,
4,4,4,1,4,0,
27,27,8,1,4,4,
2,2,1,1,2,2,
0,0,0,0,1,1,
27,8,0,9,1,4,
0,0,0,5,3,4,
8,8,0,9,0,1,
8,8,0,4,1,1,
27,27,8,2,0,1,
0,0,0,4,0,1,
0,0,4,0,1,1,
1,1,1,0,1,1,
0,0,0,9,0,1,
0,0,0,4,0,1,
27,27,8,0,0,0,
0,0,4,5,0,1,
0,0,0,9,1,0,
0,0,4,9,3,4,
8,8,0,5,0,0,
0,0,8,2,1,4,
4,4,4,24,0,0,
27,27,12,24,0,4,
0,0,0,1,1,4,
0,1,4,1,3,1,
0,0,0,0,3,4,
1,1,1,0,1,4,
2,2,3,0,1,1,
0,0,8,1,0,0,
4,0,0,2,0,0,
27,4,4,0,2,4,
4,4,4,0,0,0,
27,4,12,1,4,4,
2,0,4,2,4,4,
27,4,12,2,0,4,
2,0,2,1,2,0,
0,0,0,0,3,1,
27,27,0,9,3,4,
8,8,0,5,0,0,
0,0,0,9,3,4,
8,8,8,4,0,0,
0,0,0,9,3,4,
8,0,0,9,3,0,
1,1,1,0,1,1,
0,1,3,1,3,1,
0,0,0,9,1,4,
8,8,0,9,1,1,
27,27,8,4,0,0,
8,8,8,2,1,0,
0,0,0,9,1,1,
0,0,0,5,0,0,
0,0,4,0,0,1,
8,8,8,9,1,0,
8,27,0,9,0,1,
0,1,4,1,1,4,
0,0,8,5,1,0,
8,8,8,1,0,0,
1,1,1,0,1,1,
4,2,4,1,4,2,
4,4,12,1,4,4,
8,8,8,1,0,0,
4,4,12,24,0,4,
0,8,8,0,0,0,
0,0,2,5,2,0,
0,0,0,1,0,0,
0,4,12,5,0,4,
3,3,1,5,1,7,
4,4,4,2,4,4,
0,0,0,0,1,1,
27,27,8,4,0,0,
0,0,0,5,1,1,
27,27,0,9,0,1,
0,0,0,5,3,0,
8,8,0,9,0,0,
0,0,4,0,3,1,
0,0,4,5,1,1,
8,0,0,9,1,1,
8,8,0,4,0,1,
0,0,0,9,1,0,
27,27,8,2,1,1,
0,0,4,0,3,1,
8,0,0,9,1,0,
0,0,4,0,3,0,
0,0,0,9,1,1,
0,0,4,5,3,0,
8,8,0,4,1,0,
1,1,4,0,1,1,
0,0,4,5,1,1,
27,27,12,2,1,4,
2,2,4,5,0,2,
4,4,4,1,0,4,
0,2,12,2,0,4,
0,1,4,2,1,1,
2,2,1,1,1,1,
1,2,1,5,0,1,
0,1,1,0,1,1,
2,2,1,2,1,2,
1,1,1,2,1,1,
27,27,8,1,0,4,
27,27,12,2,0,4,
8,8,0,9,0,0,
0,0,0,0,1,4,
8,8,8,4,0,0,
27,27,8,9,1,1,
8,8,0,9,0,0,
0,0,0,9,3,4,
8,8,0,4,0,0,
0,0,4,0,1,4,
8,8,0,9,0,1,
8,27,8,4,0,0,
0,0,0,5,3,4,
0,0,0,9,1,1,
0,0,4,5,1,4,
0,0,4,5,3,4,
0,0,0,5,0,0,
0,1,1,0,1,4,
0,0,0,5,0,0,
0,0,4,1,1,4,
0,1,0,1,0,1,
1,1,4,0,1,1,
8,8,8,1,0,0,
0,0,8,1,0,0,
27,4,12,1,0,4,
0,0,0,1,1,1,
0,1,0,1,1,1,
1,0,4,1,3,4,
0,0,0,1,3,0,
0,0,4,0,1,1,
2,2,2,2,6,7,
2,2,1,1,6,7,
8,8,8,2,1,4,
0,27,12,2,1,4,
0,0,4,0,3,1,
27,27,0,9,1,1,
0,0,0,0,1,1,
27,27,8,4,1,1,
0,0,4,0,3,4,
0,0,4,5,1,4,
0,0,4,0,3,1,
0,0,0,5,1,0,
0,0,0,9,0,1,
27,27,8,4,0,1,
0,0,4,0,1,4,
0,0,0,5,1,0,
1,1,1,0,1,1,
0,0,4,0,1,4,
0,0,4,0,1,4,
0,0,4,5,3,0,
0,1,1,0,1,4,
0,0,0,5,1,1,
0,1,1,0,1,1,
0,0,0,4,1,1,
0,0,0,5,0,0,
0,0,0,0,0,1,
0,0,8,1,0,0,
8,27,8,1,1,0,
0,0,0,1,0,0,
0,0,0,0,1,1,
0,8,8,0,0,0,
0,0,0,0,1,1,
2,2,3,1,2,2,
0,1,4,2,1,1,
27,27,8,24,0,4,
27,27,8,2,0,4,
8,8,0,5,0,0,
27,27,0,9,1,1,
27,27,0,9,0,0,
27,27,8,4,3,4,
0,0,0,5,3,0,
27,0,0,9,3,1,
0,0,0,5,1,0,
0,0,0,9,3,1,
8,8,8,4,0,0,
0,0,0,9,1,1,
0,0,0,5,0,0,
1,1,1,1,3,1,
0,0,0,5,0,0,
0,0,1,0,1,1,
8,8,0,9,1,0,
0,0,0,9,1,1,
8,8,8,4,0,0,
27,27,8,4,0,0,
27,27,8,2,0,0,
0,0,8,4,0,1,
0,1,4,5,0,0,
0,0,0,9,0,4,
0,0,0,0,1,0,
1,0,4,0,0,0,
0,0,0,0,1,0,
0,0,0,0,0,0,
27,27,8,0,1,0,
4,4,4,5,4,4,
4,4,8,1,4,4,
4,4,4,2,0,4,
2,2,2,1,2,2,
27,27,12,5,0,0,
27,27,8,9,1,1,
27,27,8,9,1,1,
0,0,0,0,3,1,
27,27,0,9,1,4,
0,0,4,0,1,1,
0,0,4,0,1,4,
0,0,4,0,1,4,
0,0,1,0,1,0,
0,1,1,0,3,1,
0,0,1,0,1,1,
0,1,1,0,1,1,
0,0,1,0,1,1,
0,0,4,0,0,4,
0,0,0,5,0,0,
0,0,0,9,1,0,
27,27,8,2,0,0,
27,27,8,4,0,0,
0,0,0,5,1,1,
0,0,4,0,3,4,
0,0,0,9,1,1,
0,1,1,0,1,1,
0,0,0,1,1,4,
1,0,4,0,0,0,
0,0,0,0,0,0,
1,1,4,0,0,1,
0,0,0,0,1,0,
0,0,0,1,1,1,
0,0,0,0,1,1,
0,0,0,1,1,0,
0,0,0,1,1,0,
0,0,0,5,0,4,
0,0,0,0,0,4,
27,27,8,9,1,0,
27,8,0,0,3,4,
8,8,0,5,0,4,
27,27,8,4,1,4,
8,8,0,5,1,4,
0,0,4,0,3,4,
0,1,4,5,1,4,
0,1,1,0,3,1,
0,0,4,5,1,1,
0,0,4,0,1,4,
0,1,4,0,1,1,
0,0,0,9,1,1,
8,8,0,2,1,0,
0,0,0,4,0,0,
0,0,0,5,0,0,
0,0,4,0,3,4,
0,0,0,5,0,0,
2,2,1,2,2,1,
0,0,0,5,1,0,
0,0,0,9,3,4,
0,0,0,5,1,4,
1,0,4,1,0,0,
0,1,0,1,0,0,
0,0,12,24,0,4,
8,8,8,2,1,4,
27,27,8,1,0,4,
2,2,2,2,4,2,
4,4,4,5,4,4,
4,4,4,24,0,2,
27,27,12,1,0,4,
27,4,8,0,0,0,
27,27,12,1,0,4,
8,0,0,0,1,0,
8,0,0,0,3,4,
0,0,0,0,3,4,
4,4,8,2,1,1,
0,0,0,9,3,1,
0,0,4,0,1,0,
0,1,1,0,1,4,
0,0,4,0,1,4,
1,1,3,1,3,1,
27,27,8,4,0,0,
0,0,4,0,3,4,
8,8,0,9,1,1,
0,0,0,9,0,1,
0,0,4,0,0,4,
1,1,1,0,1,1,
0,1,3,1,1,1,
2,2,1,1,3,1,
1,1,1,1,1,1,
0,0,4,0,3,4,
0,1,1,0,1,4,
0,1,1,0,3,1,
27,27,8,0,0,4,
0,0,0,1,1,0,
0,0,8,5,1,4,
8,8,8,5,0,4,
8,8,8,1,1,0,
27,27,12,2,0,4,
4,4,12,5,0,4,
8,8,8,5,0,4,
27,27,8,9,1,0,
27,27,8,0,0,0,
27,27,8,0,0,1,
4,8,8,0,0,0,
27,27,0,9,1,1,
8,0,0,5,3,1,
27,27,8,4,0,4,
8,8,8,9,0,4,
0,0,4,0,1,1,
0,0,4,0,1,0,
0,0,4,0,3,4,
0,0,0,5,3,0,
0,0,4,0,1,4,
8,8,0,9,1,1,
8,8,8,4,0,1,
0,0,0,5,0,0,
0,0,0,9,1,1,
0,1,1,0,1,4,
0,0,4,0,3,4,
0,1,4,0,3,4,
1,2,1,1,2,1,
0,1,1,0,1,1,
0,0,0,9,0,4,
0,1,4,0,1,4,
0,0,4,1,0,0,
0,0,0,1,1,1,
1,1,4,1,0,0,
0,1,4,1,3,4,
0,0,4,9,1,1,
0,0,0,2,1,0,
0,0,0,4,1,1,
8,27,8,0,1,0,
27,27,8,0,0,0,
8,8,0,4,1,1,
27,27,8,2,0,0,
27,27,8,0,1,1,
0,0,4,1,1,1,
0,0,0,0,3,4,
27,27,8,4,1,0,
0,0,0,9,0,1,
8,0,0,5,0,0,
0,0,4,0,3,1,
0,0,0,9,0,1,
0,0,0,5,3,0,
8,8,0,9,1,1,
27,8,0,4,0,1,
8,0,0,9,0,0,
8,8,0,9,0,1,
8,8,8,4,1,0,
0,1,4,0,1,1,
0,0,0,9,1,1,
0,0,0,5,0,0,
8,8,0,9,0,1,
2,3,1,2,3,1,
0,1,1,0,1,1,
1,1,1,1,0,1,
0,1,4,1,1,1,
8,8,8,1,0,4,
27,27,12,1,4,4,
0,1,4,2,1,4,
27,27,8,1,1,0,
0,0,0,5,1,4,
27,27,0,2,1,1,
27,27,8,4,0,0,
8,8,0,4,1,1,
0,0,4,9,1,4,
8,8,0,0,1,1,
27,27,8,5,0,1,
27,27,0,0,3,1,
4,2,8,2,4,0,
0,0,0,9,1,4,
8,8,0,9,0,0,
27,27,8,4,1,0,
8,8,0,5,1,0,
0,0,0,9,1,1,
8,8,0,5,0,1,
27,27,8,4,0,0,
8,8,8,4,0,1,
8,0,0,9,3,4,
8,8,8,4,1,0,
0,0,0,9,0,1,
8,8,0,5,1,0,
0,0,4,0,3,4,
8,8,0,9,1,1,
0,8,8,4,0,1,
0,1,4,0,3,4,
1,2,3,1,3,1,
3,3,3,1,3,1,
0,0,4,5,1,1,
0,0,0,0,0,1,
4,4,4,24,4,0,
8,8,8,24,1,0,
1,1,4,0,3,1,
8,27,8,2,1,0,
27,27,8,2,0,0,
27,2,12,0,2,0,
8,27,8,4,0,0,
8,8,8,2,1,1,
0,0,0,2,0,0,
27,27,8,0,0,0,
0,0,12,4,4,4,
27,27,8,9,0,1,
8,8,0,9,1,0,
0,0,0,9,1,4,
27,27,8,4,1,0,
0,0,0,9,1,1,
27,8,0,9,0,0,
0,0,0,5,0,1,
8,8,0,9,0,1,
0,0,0,5,0,4,
27,27,8,2,1,0,
0,0,0,5,1,4,
0,0,0,9,0,1,
0,0,4,0,0,4,
0,0,0,5,0,0,
0,0,4,5,3,4,
8,8,0,9,1,1,
0,1,4,1,1,1,
8,8,8,1,0,0,
0,1,4,2,1,4,
0,1,1,5,3,1,
0,0,0,9,0,1,
8,8,0,9,0,1,
8,0,8,27,1,0,
27,27,8,0,1,0,
27,27,8,0,0,1,
27,4,12,0,2,0,
27,27,8,4,0,0,
0,0,0,9,1,1,
0,0,4,4,1,4,
4,4,12,1,0,4,
2,2,4,4,2,4,
4,27,8,0,0,1,
27,27,8,9,1,1,
0,0,0,0,0,4,
8,8,8,4,0,0,
27,27,0,9,1,4,
8,8,8,9,0,1,
0,0,0,9,0,0,
8,8,8,9,1,0,
27,27,8,4,0,0,
27,27,8,2,0,0,
0,0,0,5,0,4,
8,8,8,4,0,0,
0,0,0,9,1,1,
8,8,0,5,0,0,
0,0,0,9,1,4,
0,0,0,5,0,0,
27,27,0,4,0,1,
8,8,0,9,1,0,
8,0,8,1,0,0,
1,1,3,0,3,1,
0,0,0,4,0,1,
8,8,0,2,1,1,
0,0,0,4,0,1,
1,1,3,0,1,1,
0,0,4,9,3,1,
27,2,12,0,2,4,
27,27,8,4,0,0,
0,0,0,5,0,0,
0,0,0,9,1,1,
27,27,8,2,1,1,
1,1,4,0,3,4,
4,4,12,0,1,0,
27,27,8,0,1,1,
27,27,8,0,0,1,
27,27,0,9,1,1,
0,0,0,9,1,4,
8,8,0,9,1,0,
8,0,0,9,1,0,
27,8,0,9,1,0,
27,8,0,9,1,1,
27,27,8,2,0,0,
0,0,0,0,3,4,
27,27,0,9,1,1,
0,0,0,9,1,0,
27,27,8,4,1,0,
0,0,0,9,1,1,
8,8,0,9,1,1,
0,0,0,9,1,0,
27,27,8,2,1,0,
0,0,0,9,1,0,
0,0,4,5,3,1,
1,1,1,0,3,1,
8,8,8,4,1,0,
0,0,0,4,0,0,
0,0,0,9,1,1,
1,1,1,0,1,1,
0,0,0,5,0,4,
0,0,0,4,0,1,
8,27,0,4,0,1,
0,0,0,9,1,0,
8,8,0,4,1,1,
0,0,0,4,0,0,
0,0,0,0,1,1,
2,2,12,5,1,0,
4,4,8,0,0,0,
2,2,4,9,0,4,
4,4,12,4,0,0,
8,0,0,5,0,4,
0,0,0,9,1,4,
8,8,0,5,3,0,
27,27,0,9,0,0,
27,27,8,9,1,1,
4,27,8,9,0,0,
27,27,8,4,1,0,
0,0,0,0,3,4,
27,8,8,9,0,1,
27,8,8,9,0,1,
8,8,8,4,0,1,
27,27,8,4,0,1,
27,27,8,2,1,1,
27,27,8,4,0,0,
8,8,8,4,1,0,
27,27,0,9,0,1,
0,0,0,5,0,0,
0,0,8,4,0,0,
0,1,0,5,0,0,
0,0,4,9,1,1,
2,1,1,0,1,1,
27,27,8,4,0,0,
8,8,8,2,1,0,
0,0,0,4,0,0,
8,8,0,4,1,1,
0,0,0,9,0,1,
0,0,0,9,1,0,
1,1,1,0,3,4,
2,4,4,5,0,4,
0,0,4,9,0,4,
4,4,12,9,0,0,
27,27,8,9,1,1,
0,0,0,0,1,4,
27,8,0,9,1,0,
0,0,4,0,1,4,
8,8,0,5,1,0,
27,0,0,0,0,1,
4,27,8,9,1,0,
27,0,0,9,1,1,
8,8,0,9,0,1,
0,0,4,0,1,1,
8,0,0,5,0,4,
0,0,0,9,0,1,
27,27,8,2,0,0,
27,27,8,4,0,0,
27,27,8,2,0,0,
27,27,8,4,0,1,
27,27,8,4,1,1,
0,0,0,9,1,1,
0,0,4,0,3,4,
0,1,1,0,1,1,
0,0,0,9,1,0,
1,1,1,0,1,1,
8,27,0,4,0,0,
0,0,4,9,0,1,
27,27,8,0,4,0,
0,0,0,9,0,1,
0,0,0,9,1,0,
0,0,4,9,1,4,
0,1,4,0,1,0,
0,0,0,0,0,0,d
0,0,0,0,0,0,a
0,0,0,0,0,0,t
0,0,0,0,0,0,a
1,1,1,1,1,1,_
1,1,1,1,1,1,c
1,1,1,1,1,1,l
1,1,1,1,1,1,u
1,1,1,1,1,1,s
1,1,1,1,1,1,t
1,1,1,1,1,1,e
1,1,1,1,1,1,r
1,1,1,1,1,1,
2,2,2,2,2,2,
2,2,2,2,2,2,
2,2,2,2,2,2,
2,2,2,2,2,2,
2,2,2,2,2,2,
2,2,2,2,2,2,
2,2,2,2,2,2,
3,3,3,3,3,3,
3,3,3,3,3,3,
3,3,3,3,3,3,
3,3,3,3,3,3,
3,3,3,3,3,3,
3,3,3,3,3,3,
3,3,3,3,3,3,
3,3,3,3,3,3,
3,3,3,3,3,3,
4,4,4,4,4,4,
4,4,4,4,4,4,
4,4,4,4,4,4,
4,4,4,4,4,4,
4,4,4,4,4,4,
4,4,4,4,4,4,
4,4,4,4,4,4,
4,4,4,4,4,4,
5,5,5,5,5,5,
5,5,5,5,5,5,
5,5,5,5,5,5,
5,5,5,5,5,5,
5,5,5,5,5,5,
5,5,5,5,5,5,
5,5,5,5,5,5,
5,5,5,5,5,5,
5,5,5,5,5,5,
6,6,6,6,6,6,
6,6,6,6,6,6,
6,6,6,6,6,6,
6,6,6,6,6,6,
6,6,6,6,6,6,
