235,28,28,28,28,28,28,538
236,29,29,29,28,29,29,538
237,29,29,29,29,29,29,538
238,29,29,29,29,29,29,538
239,29,29,29,29,29,29,538
240,29,29,29,29,29,29,538
241,27,27,8,29,0,0,266
242,27,27,8,29,1,0,266
243,1,2,5,2,2,2,538
244,7,2,2,2,1,1,538
245,1,1,5,5,6,2,538
246,7,2,2,2,2,2,538
247,2,2,1,0,3,1,538
248,1,2,1,1,1,1,538
249,0,1,4,5,1,4,538
250,2,2,1,1,1,2,538
251,2,2,1,5,6,2,538
252,1,1,1,2,2,2,538
253,1,1,1,2,2,2,538
254,1,1,1,1,2,2,538
255,2,2,1,2,1,2,538
256,1,2,1,1,2,1,538
257,8,8,8,4,0,4,538
258,27,27,0,0,1,1,266
259,2,1,0,1,1,0,538
260,1,1,4,1,0,0,538
261,0,0,0,0,1,0,538
262,0,0,4,0,1,4,538
263,0,1,4,0,0,0,538
264,0,0,0,2,0,0,538
265,0,0,0,1,1,4,538
266,27,27,12,24,0,4,266
267,27,27,12,2,0,4,266
268,4,4,4,5,0,4,538
269,0,8,8,1,4,4,538
270,2,1,1,0,1,1,538
271,0,1,0,1,1,1,538
272,1,1,1,1,1,1,538
273,2,0,0,1,2,0,538
274,27,27,12,0,0,4,266
275,2,2,2,5,0,2,538
276,4,4,4,5,0,4,538
277,1,1,1,1,3,1,538
278,1,1,5,5,6,7,538
279,2,2,1,2,1,1,538
280,2,2,1,1,2,2,538
281,1,3,3,1,3,1,538
282,2,2,1,1,2,2,538
283,8,8,0,1,0,0,538
284,1,1,1,1,6,2,538
285,3,1,1,1,2,2,538
286,2,1,1,1,2,2,538
287,1,2,1,1,1,2,538
288,1,1,1,1,1,2,538
289,0,0,4,0,1,1,538
290,8,8,8,4,1,0,538
291,0,0,0,1,0,0,538
292,0,0,8,24,1,4,538
293,1,1,4,1,1,1,538
294,0,1,4,0,1,4,538
295,0,0,0,0,0,0,538
296,0,0,0,9,1,1,538
297,0,0,0,9,0,1,538
298,8,8,8,5,1,0,538
299,2,1,4,0,0,4,538
300,8,8,12,5,0,4,538
301,0,0,8,2,1,4,538
302,0,0,0,0,0,0,538
303,1,1,4,1,1,1,538
304,0,0,0,0,3,4,538
305,2,2,2,24,4,0,538
306,0,0,0,1,2,2,538
307,4,4,12,5,0,4,538
308,2,2,1,1,3,2,538
309,1,1,5,1,6,7,538
310,7,2,2,1,1,1,538
311,1,1,5,5,6,7,538
312,1,1,5,5,6,2,538
313,2,1,5,1,6,7,538
314,1,1,1,1,1,1,538
315,1,1,1,1,3,1,538
316,0,1,1,1,2,2,538
317,2,2,1,5,6,7,538
318,3,3,1,1,1,1,538
319,1,1,1,1,2,2,538
320,1,2,1,2,2,2,538
321,8,8,0,9,3,1,538
322,0,0,0,4,3,4,538
323,0,0,0,1,0,0,538
324,27,27,12,27,0,0,266
325,0,1,0,1,3,0,538
326,27,27,8,2,0,0,266
327,4,4,8,2,0,0,538
328,4,4,8,0,0,0,538
329,27,27,8,4,1,1,266
330,0,0,0,4,1,4,538
331,0,0,0,5,0,1,538
332,0,0,0,0,1,0,538
333,2,1,4,5,1,1,538
334,2,1,4,1,3,4,538
335,0,0,8,1,0,0,538
336,1,1,1,0,1,1,538
337,0,0,0,1,1,1,538
338,0,0,0,1,0,4,538
339,2,1,3,1,1,1,538
340,2,2,1,1,2,2,538
341,2,2,1,2,1,2,538
342,1,1,5,5,6,7,538
343,2,2,1,1,1,1,538
344,1,1,5,5,6,7,538
345,1,1,5,1,1,1,538
346,2,2,1,2,2,2,538
347,3,3,3,1,3,2,538
348,1,2,1,0,2,2,538
349,3,1,2,2,6,7,538
350,1,2,1,2,6,7,538
351,2,2,2,1,6,2,538
352,1,2,1,2,2,7,538
353,0,0,0,5,1,1,538
354,0,0,0,9,1,1,538
355,0,0,8,5,1,0,538
356,27,27,12,1,1,0,266
357,8,8,8,0,1,1,538
358,27,27,8,2,0,0,266
359,0,0,4,0,3,1,538
360,0,0,4,0,3,1,538
361,0,1,1,0,3,1,538
362,27,27,0,9,1,1,266
363,27,27,8,4,0,1,266
364,0,0,0,9,1,0,538
365,2,1,4,0,1,1,538
366,1,1,4,0,1,1,538
367,2,2,1,2,1,1,538
368,0,0,0,1,1,0,538
369,0,0,0,1,0,0,538
370,27,27,12,24,0,4,266
371,0,0,8,5,1,0,538
372,27,8,8,1,0,0,507
373,2,2,1,5,6,7,538
374,1,1,5,5,6,7,538
375,1,1,5,5,6,7,538
376,1,1,5,1,6,7,538
377,1,1,5,5,6,7,538
378,1,1,5,1,6,2,538
379,2,2,1,2,2,2,538
380,2,2,3,1,1,2,538
381,1,1,1,1,3,1,538
382,2,3,1,1,6,7,538
383,2,2,5,5,6,7,538
384,2,2,1,2,6,7,538
385,8,8,0,5,3,4,538
386,0,27,0,9,3,1,386
387,0,0,0,5,1,1,538
388,1,1,4,0,3,4,538
389,0,1,4,0,3,0,538
390,27,27,0,4,1,1,266
391,8,8,0,4,0,1,538
392,0,0,0,9,3,1,538
393,0,0,0,5,1,0,538
394,0,0,0,9,0,1,538
395,8,0,0,9,1,4,538
396,1,1,4,0,0,1,538
397,1,1,4,1,0,0,538
398,27,27,0,4,1,1,266
399,0,8,0,9,0,1,538
400,1,1,4,1,1,0,538
401,4,2,4,1,4,2,538
402,0,27,8,1,0,0,386
403,0,1,1,1,1,1,538
404,0,0,0,2,0,0,538
405,1,1,4,1,1,1,538
406,2,2,1,2,2,2,538
407,7,2,1,2,3,2,538
408,1,1,4,1,3,4,538
409,1,1,1,1,3,1,538
410,2,2,1,5,1,1,538
411,2,2,3,1,1,1,538
412,0,0,4,1,3,4,538
413,8,4,8,1,4,4,538
414,0,0,0,0,1,1,538
415,3,2,2,1,6,7,538
416,1,1,1,1,2,2,538
417,0,0,4,0,1,1,538
418,8,8,0,9,0,0,538
419,0,0,4,0,3,4,538
420,0,0,1,0,1,1,538
421,0,0,0,1,0,0,538
422,8,8,8,2,1,1,538
423,0,0,0,4,1,1,538
424,8,8,0,9,0,1,538
425,0,0,4,5,0,0,538
426,8,8,8,4,0,1,538
427,0,0,4,0,0,4,538
428,2,2,1,2,1,1,538
429,0,0,4,5,3,0,538
430,8,8,0,5,1,0,538
431,0,0,0,9,1,0,538
432,0,0,0,0,1,1,538
433,0,0,0,2,0,1,538
434,8,27,12,1,4,2,386
435,0,0,8,24,0,4,538
436,0,0,0,2,2,0,538
437,27,4,12,5,0,4,507
438,3,3,1,1,1,1,538
439,3,2,4,1,1,1,538
440,0,0,8,24,0,4,538
441,0,0,0,5,3,1,538
442,0,0,0,1,1,0,538
443,0,0,0,2,1,1,538
444,0,0,0,24,0,0,538
445,27,27,8,1,0,4,266
446,2,2,2,1,4,2,538
447,0,0,0,1,1,1,538
448,2,2,3,0,2,2,538
449,27,27,8,9,1,1,266
450,27,27,8,5,3,4,266
451,0,0,0,5,0,0,538
452,0,0,4,9,3,4,538
453,8,8,8,2,1,1,538
454,0,0,0,9,3,0,538
455,8,27,8,2,1,0,386
456,0,0,4,9,3,4,538
457,0,0,0,5,0,4,538
458,0,0,0,9,0,4,538
459,0,0,0,5,0,0,538
460,0,0,4,0,1,1,538
461,8,8,0,9,1,1,538
462,0,0,0,9,3,1,538
463,8,8,8,4,0,1,538
464,0,0,4,5,1,1,538
465,8,8,8,1,1,0,538
466,0,27,8,1,4,4,386
467,0,0,8,1,0,0,538
468,0,27,12,1,4,4,386
469,8,8,8,0,0,0,538
470,2,2,1,1,2,2,538
471,8,0,0,1,0,0,538
472,2,1,4,1,1,1,538
473,2,2,1,2,1,1,538
474,0,0,0,1,3,4,538
475,0,0,0,1,1,1,538
476,0,0,4,2,4,4,538
477,4,4,12,2,4,2,538
478,4,4,4,1,4,0,538
479,27,27,8,1,4,4,266
480,2,2,1,1,2,2,538
481,0,0,0,0,1,1,538
482,27,8,0,9,1,4,507
483,0,0,0,5,3,4,538
484,8,8,0,9,0,1,538
485,8,8,0,4,1,1,538
486,27,27,8,2,0,1,266
487,0,0,0,4,0,1,538
488,0,0,4,0,1,1,538
489,1,1,1,0,1,1,538
490,0,0,0,9,0,1,538
491,0,0,0,4,0,1,538
492,27,27,8,0,0,0,266
493,0,0,4,5,0,1,538
494,0,0,0,9,1,0,538
495,0,0,4,9,3,4,538
496,8,8,0,5,0,0,538
497,0,0,8,2,1,4,538
498,4,4,4,24,0,0,538
499,27,27,12,24,0,4,266
500,0,0,0,1,1,4,538
501,0,1,4,1,3,1,538
502,0,0,0,0,3,4,538
503,1,1,1,0,1,4,538
504,2,2,3,0,1,1,538
505,0,0,8,1,0,0,538
506,4,0,0,2,0,0,538
507,27,4,4,0,2,4,507
508,4,4,4,0,0,0,538
509,27,4,12,1,4,4,507
510,2,0,4,2,4,4,538
511,27,4,12,2,0,4,507
512,2,0,2,1,2,0,538
513,0,0,0,0,3,1,538
514,27,27,0,9,3,4,266
515,8,8,0,5,0,0,538
516,0,0,0,9,3,4,538
517,8,8,8,4,0,0,538
518,0,0,0,9,3,4,538
519,8,0,0,9,3,0,538
520,1,1,1,0,1,1,538
521,0,1,3,1,3,1,538
522,0,0,0,9,1,4,538
523,8,8,0,9,1,1,538
524,27,27,8,4,0,0,266
525,8,8,8,2,1,0,538
526,0,0,0,9,1,1,538
527,0,0,0,5,0,0,538
528,0,0,4,0,0,1,538
529,8,8,8,9,1,0,538
530,8,27,0,9,0,1,386
531,0,1,4,1,1,4,538
532,0,0,8,5,1,0,538
533,8,8,8,1,0,0,538
534,1,1,1,0,1,1,538
535,4,2,4,1,4,2,538
536,4,4,12,1,4,4,538
537,8,8,8,1,0,0,538
538,4,4,12,24,0,4,538
539,0,8,8,0,0,0,538
540,0,0,2,5,2,0,538
541,0,0,0,1,0,0,538
542,0,4,12,5,0,4,538
543,3,3,1,5,1,7,538
544,4,4,4,2,4,4,538
545,0,0,0,0,1,1,538
546,27,27,8,4,0,0,266
547,0,0,0,5,1,1,538
548,27,27,0,9,0,1,266
549,0,0,0,5,3,0,538
550,8,8,0,9,0,0,538
551,0,0,4,0,3,1,538
552,0,0,4,5,1,1,538
553,8,0,0,9,1,1,538
554,8,8,0,4,0,1,538
555,0,0,0,9,1,0,538
556,27,27,8,2,1,1,266
557,0,0,4,0,3,1,538
558,8,0,0,9,1,0,538
559,0,0,4,0,3,0,538
560,0,0,0,9,1,1,538
561,0,0,4,5,3,0,538
562,8,8,0,4,1,0,538
563,1,1,4,0,1,1,538
564,0,0,4,5,1,1,538
565,27,27,12,2,1,4,266
566,2,2,4,5,0,2,538
567,4,4,4,1,0,4,538
568,0,2,12,2,0,4,538
569,0,1,4,2,1,1,538
570,2,2,1,1,1,1,538
571,1,2,1,5,0,1,538
572,0,1,1,0,1,1,538
573,2,2,1,2,1,2,538
574,1,1,1,2,1,1,538
575,27,27,8,1,0,4,266
576,27,27,12,2,0,4,266
577,8,8,0,9,0,0,538
578,0,0,0,0,1,4,538
579,8,8,8,4,0,0,538
580,27,27,8,9,1,1,266
581,8,8,0,9,0,0,538
582,0,0,0,9,3,4,538
583,8,8,0,4,0,0,538
584,0,0,4,0,1,4,538
585,8,8,0,9,0,1,538
586,8,27,8,4,0,0,386
587,0,0,0,5,3,4,538
588,0,0,0,9,1,1,538
589,0,0,4,5,1,4,538
590,0,0,4,5,3,4,538
591,0,0,0,5,0,0,538
592,0,1,1,0,1,4,538
593,0,0,0,5,0,0,538
594,0,0,4,1,1,4,538
595,0,1,0,1,0,1,538
596,1,1,4,0,1,1,538
597,8,8,8,1,0,0,538
598,0,0,8,1,0,0,538
599,27,4,12,1,0,4,507
600,0,0,0,1,1,1,538
601,0,1,0,1,1,1,538
602,1,0,4,1,3,4,538
603,0,0,0,1,3,0,538
604,0,0,4,0,1,1,538
605,2,2,2,2,6,7,538
606,2,2,1,1,6,7,538
607,8,8,8,2,1,4,538
608,0,27,12,2,1,4,386
609,0,0,4,0,3,1,538
610,27,27,0,9,1,1,266
611,0,0,0,0,1,1,538
612,27,27,8,4,1,1,266
613,0,0,4,0,3,4,538
614,0,0,4,5,1,4,538
615,0,0,4,0,3,1,538
616,0,0,0,5,1,0,538
617,0,0,0,9,0,1,538
618,27,27,8,4,0,1,266
619,0,0,4,0,1,4,538
620,0,0,0,5,1,0,538
621,1,1,1,0,1,1,538
622,0,0,4,0,1,4,538
623,0,0,4,0,1,4,538
624,0,0,4,5,3,0,538
625,0,1,1,0,1,4,538
626,0,0,0,5,1,1,538
627,0,1,1,0,1,1,538
628,0,0,0,4,1,1,538
629,0,0,0,5,0,0,538
630,0,0,0,0,0,1,538
631,0,0,8,1,0,0,538
632,8,27,8,1,1,0,386
633,0,0,0,1,0,0,538
634,0,0,0,0,1,1,538
635,0,8,8,0,0,0,538
636,0,0,0,0,1,1,538
637,2,2,3,1,2,2,538
638,0,1,4,2,1,1,538
639,27,27,8,24,0,4,266
640,27,27,8,2,0,4,266
641,8,8,0,5,0,0,538
642,27,27,0,9,1,1,266
643,27,27,0,9,0,0,266
644,27,27,8,4,3,4,266
645,0,0,0,5,3,0,538
646,27,0,0,9,3,1,507
647,0,0,0,5,1,0,538
648,0,0,0,9,3,1,538
649,8,8,8,4,0,0,538
650,0,0,0,9,1,1,538
651,0,0,0,5,0,0,538
652,1,1,1,1,3,1,538
653,0,0,0,5,0,0,538
654,0,0,1,0,1,1,538
655,8,8,0,9,1,0,538
656,0,0,0,9,1,1,538
657,8,8,8,4,0,0,538
658,27,27,8,4,0,0,266
659,27,27,8,2,0,0,266
660,0,0,8,4,0,1,538
661,0,1,4,5,0,0,538
662,0,0,0,9,0,4,538
663,0,0,0,0,1,0,538
664,1,0,4,0,0,0,538
665,0,0,0,0,1,0,538
666,0,0,0,0,0,0,538
667,27,27,8,0,1,0,266
668,4,4,4,5,4,4,538
669,4,4,8,1,4,4,538
670,4,4,4,2,0,4,538
671,2,2,2,1,2,2,538
672,27,27,12,5,0,0,266
673,27,27,8,9,1,1,266
674,27,27,8,9,1,1,266
675,0,0,0,0,3,1,538
676,27,27,0,9,1,4,266
677,0,0,4,0,1,1,538
678,0,0,4,0,1,4,538
679,0,0,4,0,1,4,538
680,0,0,1,0,1,0,538
681,0,1,1,0,3,1,538
682,0,0,1,0,1,1,538
683,0,1,1,0,1,1,538
684,0,0,1,0,1,1,538
685,0,0,4,0,0,4,538
686,0,0,0,5,0,0,538
687,0,0,0,9,1,0,538
688,27,27,8,2,0,0,266
689,27,27,8,4,0,0,266
690,0,0,0,5,1,1,538
691,0,0,4,0,3,4,538
692,0,0,0,9,1,1,538
693,0,1,1,0,1,1,538
694,0,0,0,1,1,4,538
695,1,0,4,0,0,0,538
696,0,0,0,0,0,0,538
697,1,1,4,0,0,1,538
698,0,0,0,0,1,0,538
699,0,0,0,1,1,1,538
700,0,0,0,0,1,1,538
701,0,0,0,1,1,0,538
702,0,0,0,1,1,0,538
703,0,0,0,5,0,4,538
704,0,0,0,0,0,4,538
705,27,27,8,9,1,0,266
706,27,8,0,0,3,4,507
707,8,8,0,5,0,4,538
708,27,27,8,4,1,4,266
709,8,8,0,5,1,4,538
710,0,0,4,0,3,4,538
711,0,1,4,5,1,4,538
712,0,1,1,0,3,1,538
713,0,0,4,5,1,1,538
714,0,0,4,0,1,4,538
715,0,1,4,0,1,1,538
716,0,0,0,9,1,1,538
717,8,8,0,2,1,0,538
718,0,0,0,4,0,0,538
719,0,0,0,5,0,0,538
720,0,0,4,0,3,4,538
721,0,0,0,5,0,0,538
722,2,2,1,2,2,1,538
723,0,0,0,5,1,0,538
724,0,0,0,9,3,4,538
725,0,0,0,5,1,4,538
726,1,0,4,1,0,0,538
727,0,1,0,1,0,0,538
728,0,0,12,24,0,4,538
729,8,8,8,2,1,4,538
730,27,27,8,1,0,4,266
731,2,2,2,2,4,2,538
732,4,4,4,5,4,4,538
733,4,4,4,24,0,2,538
734,27,27,12,1,0,4,266
735,27,4,8,0,0,0,507
736,27,27,12,1,0,4,266
737,8,0,0,0,1,0,538
738,8,0,0,0,3,4,538
739,0,0,0,0,3,4,538
740,4,4,8,2,1,1,538
741,0,0,0,9,3,1,538
742,0,0,4,0,1,0,538
743,0,1,1,0,1,4,538
744,0,0,4,0,1,4,538
745,1,1,3,1,3,1,538
746,27,27,8,4,0,0,266
747,0,0,4,0,3,4,538
748,8,8,0,9,1,1,538
749,0,0,0,9,0,1,538
750,0,0,4,0,0,4,538
751,1,1,1,0,1,1,538
752,0,1,3,1,1,1,538
753,2,2,1,1,3,1,538
754,1,1,1,1,1,1,538
755,0,0,4,0,3,4,538
756,0,1,1,0,1,4,538
757,0,1,1,0,3,1,538
758,27,27,8,0,0,4,266
759,0,0,0,1,1,0,538
760,0,0,8,5,1,4,538
761,8,8,8,5,0,4,538
762,8,8,8,1,1,0,538
763,27,27,12,2,0,4,266
764,4,4,12,5,0,4,538
765,8,8,8,5,0,4,538
766,27,27,8,9,1,0,266
767,27,27,8,0,0,0,266
768,27,27,8,0,0,1,266
769,4,8,8,0,0,0,538
770,27,27,0,9,1,1,266
771,8,0,0,5,3,1,538
772,27,27,8,4,0,4,266
773,8,8,8,9,0,4,538
774,0,0,4,0,1,1,538
775,0,0,4,0,1,0,538
776,0,0,4,0,3,4,538
777,0,0,0,5,3,0,538
778,0,0,4,0,1,4,538
779,8,8,0,9,1,1,538
780,8,8,8,4,0,1,538
781,0,0,0,5,0,0,538
782,0,0,0,9,1,1,538
783,0,1,1,0,1,4,538
784,0,0,4,0,3,4,538
785,0,1,4,0,3,4,538
786,1,2,1,1,2,1,538
787,0,1,1,0,1,1,538
788,0,0,0,9,0,4,538
789,0,1,4,0,1,4,538
790,0,0,4,1,0,0,538
791,0,0,0,1,1,1,538
792,1,1,4,1,0,0,538
793,0,1,4,1,3,4,538
794,0,0,4,9,1,1,538
795,0,0,0,2,1,0,538
796,0,0,0,4,1,1,538
797,8,27,8,0,1,0,386
798,27,27,8,0,0,0,266
799,8,8,0,4,1,1,538
800,27,27,8,2,0,0,266
801,27,27,8,0,1,1,266
802,0,0,4,1,1,1,538
803,0,0,0,0,3,4,538
804,27,27,8,4,1,0,266
805,0,0,0,9,0,1,538
806,8,0,0,5,0,0,538
807,0,0,4,0,3,1,538
808,0,0,0,9,0,1,538
809,0,0,0,5,3,0,538
810,8,8,0,9,1,1,538
811,27,8,0,4,0,1,507
812,8,0,0,9,0,0,538
813,8,8,0,9,0,1,538
814,8,8,8,4,1,0,538
815,0,1,4,0,1,1,538
816,0,0,0,9,1,1,538
817,0,0,0,5,0,0,538
818,8,8,0,9,0,1,538
819,2,3,1,2,3,1,538
820,0,1,1,0,1,1,538
821,1,1,1,1,0,1,538
822,0,1,4,1,1,1,538
823,8,8,8,1,0,4,538
824,27,27,12,1,4,4,266
825,0,1,4,2,1,4,538
826,27,27,8,1,1,0,266
827,0,0,0,5,1,4,538
828,27,27,0,2,1,1,266
829,27,27,8,4,0,0,266
830,8,8,0,4,1,1,538
831,0,0,4,9,1,4,538
832,8,8,0,0,1,1,538
833,27,27,8,5,0,1,266
834,27,27,0,0,3,1,266
835,4,2,8,2,4,0,538
836,0,0,0,9,1,4,538
837,8,8,0,9,0,0,538
838,27,27,8,4,1,0,266
839,8,8,0,5,1,0,538
840,0,0,0,9,1,1,538
841,8,8,0,5,0,1,538
842,27,27,8,4,0,0,266
843,8,8,8,4,0,1,538
844,8,0,0,9,3,4,538
845,8,8,8,4,1,0,538
846,0,0,0,9,0,1,538
847,8,8,0,5,1,0,538
848,0,0,4,0,3,4,538
849,8,8,0,9,1,1,538
850,0,8,8,4,0,1,538
851,0,1,4,0,3,4,538
852,1,2,3,1,3,1,538
853,3,3,3,1,3,1,538
854,0,0,4,5,1,1,538
855,0,0,0,0,0,1,538
856,4,4,4,24,4,0,538
857,8,8,8,24,1,0,538
858,1,1,4,0,3,1,538
859,8,27,8,2,1,0,386
860,27,27,8,2,0,0,266
861,27,2,12,0,2,0,507
862,8,27,8,4,0,0,386
863,8,8,8,2,1,1,538
864,0,0,0,2,0,0,538
865,27,27,8,0,0,0,266
866,0,0,12,4,4,4,538
867,27,27,8,9,0,1,266
868,8,8,0,9,1,0,538
869,0,0,0,9,1,4,538
870,27,27,8,4,1,0,266
871,0,0,0,9,1,1,538
872,27,8,0,9,0,0,507
873,0,0,0,5,0,1,538
874,8,8,0,9,0,1,538
875,0,0,0,5,0,4,538
